external_ref,transaction_at,transaction_date,transaction_week,transaction_month,source,country,currency_local,amount_local,amount_usd,is_accepted,is_cvv_provided,is_active,has_chargeback,is_missing_chargeback
NAs0v8fhrxzbqWubvfE53,2019-05-12 14:24:00,2019-05-12,2019-05-06,2019-05-01,GLOBALPAY,MX,MXN,117244.39,4676.69,True,False,True,False,False
OCk18iorjdPOE6k-WAzcf,2019-05-12 19:12:00,2019-05-12,2019-05-06,2019-05-01,GLOBALPAY,MX,MXN,117764.46,4697.43,True,False,True,False,False
79-68AlrgFzJNGqVsSe_K,2019-05-12 00:00:00,2019-05-12,2019-05-06,2019-05-01,GLOBALPAY,UK,GBP,115794.36,166903.75,False,False,True,False,False
r9F86FPKy1tSUloJdGSyG,2019-05-12 04:48:00,2019-05-12,2019-05-06,2019-05-01,GLOBALPAY,UK,GBP,115610.08,166638.13,False,False,True,False,False
nlLjrxOkypFMh-rBb27fv,2019-05-12 09:36:00,2019-05-12,2019-05-06,2019-05-01,GLOBALPAY,UK,GBP,115387.97,166317.99,True,False,True,False,False
fXfrO5fgGWLLiepCfXigf,2019-05-12 14:24:00,2019-05-12,2019-05-06,2019-05-01,GLOBALPAY,UK,GBP,115127.35,165942.34,True,False,True,False,False
R8V5CsDB_H72V1GcygqYr,2019-05-12 19:12:00,2019-05-12,2019-05-06,2019-05-01,GLOBALPAY,UK,GBP,115262.86,166137.66,True,False,True,False,False
c3h8LcQzZ8CqvmXm5Rvip,2019-05-12 00:00:00,2019-05-12,2019-05-06,2019-05-01,GLOBALPAY,FR,EUR,127525.29,171250.68,True,False,True,False,False
ImGGEjDkqTr5pHLPjFLbN,2019-05-12 04:48:00,2019-05-12,2019-05-06,2019-05-01,GLOBALPAY,FR,EUR,127887.5,171737.08,True,False,True,False,False
jxdeO7UZ0ESzk2VqO62iT,2019-05-12 09:36:00,2019-05-12,2019-05-06,2019-05-01,GLOBALPAY,FR,EUR,128429.06,172464.33,True,False,True,False,False
juAiPPmHHAMvgSZ0jcfPy,2019-05-12 14:24:00,2019-05-12,2019-05-06,2019-05-01,GLOBALPAY,FR,EUR,128886.89,173079.14,True,False,True,False,False
jDAZbKXbGVNqFA28DCo-e,2019-05-12 19:12:00,2019-05-12,2019-05-06,2019-05-01,GLOBALPAY,FR,EUR,128866.21,173051.37,True,False,True,False,False
KLg6bH3yxBxIpeBOqn9oA,2019-05-12 00:00:00,2019-05-12,2019-05-06,2019-05-01,GLOBALPAY,CA,CAD,131828.4,95151.53,True,False,True,False,False
ikbiyeApHnwoSwnk17jjC,2019-05-12 04:48:00,2019-05-12,2019-05-06,2019-05-01,GLOBALPAY,CA,CAD,131991.3,95269.11,True,False,True,False,False
dkDIu-enHdqC7h21ygj3x,2019-05-12 09:36:00,2019-05-12,2019-05-06,2019-05-01,GLOBALPAY,CA,CAD,132296.84,95489.64,False,False,True,False,False
bEmIrVnH3bsF9H2lgFFGi,2019-05-12 14:24:00,2019-05-12,2019-05-06,2019-05-01,GLOBALPAY,CA,CAD,132070.31,95326.14,False,False,True,False,False
4iFqZ6a8vG9K7ulK3tV1k,2019-05-12 19:12:00,2019-05-12,2019-05-06,2019-05-01,GLOBALPAY,CA,CAD,132347.94,95526.52,False,False,True,False,False
rkxnRh8_X-ROYzTqkLkbJ,2019-05-12 00:00:00,2019-05-12,2019-05-06,2019-05-01,GLOBALPAY,AE,USD,128654.68,128654.68,True,False,True,False,False
VoIB-AGc0zcTZZzxlimYt,2019-05-12 04:48:00,2019-05-12,2019-05-06,2019-05-01,GLOBALPAY,AE,USD,129028.41,129028.41,True,False,True,False,False
Y6og0CKd4wOmOcCE4nuE0,2019-05-12 09:36:00,2019-05-12,2019-05-06,2019-05-01,GLOBALPAY,AE,USD,128846.55,128846.55,True,False,True,False,False
tMl-wV-udOtmUogYs0IPS,2019-05-12 14:24:00,2019-05-12,2019-05-06,2019-05-01,GLOBALPAY,AE,USD,128565.24,128565.24,True,False,True,False,False
k0XntR7nHXQZg_qLKrVS5,2019-05-12 19:12:00,2019-05-12,2019-05-06,2019-05-01,GLOBALPAY,AE,USD,128266.78,128266.78,True,False,True,False,False
bsrcDIfHeE7UBG2DaLOZ4,2019-05-13 00:00:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,US,USD,127105.75,127105.75,True,False,True,False,False
7tQMSV_hpP1YbOEtXvtJY,2019-05-13 04:48:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,US,USD,127639.32,127639.32,True,False,True,False,False
z0tZOz1M5i-ttb3_v0eTZ,2019-05-13 09:36:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,US,USD,128046.18,128046.18,True,False,True,False,False
J7nTloFvJdi7w_iFrXHX9,2019-05-13 14:24:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,US,USD,128678.02,128678.02,True,False,True,False,False
8FiJPKTwUQ-vRd1BMai0l,2019-05-13 19:12:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,US,USD,129365.45,129365.45,True,False,True,False,False
XNzIYFNeYgJkyvsQiHXr-,2019-05-13 00:00:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,MX,MXN,117603.77,4688.98,False,False,True,False,False
GgAxXJoZIg1mXmEWqKDq3,2019-05-13 04:48:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,MX,MXN,117832.99,4698.11,True,False,True,False,False
KCZmiDx-k57gAvI0eZDRm,2019-05-13 09:36:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,MX,MXN,118497.56,4724.61,True,False,True,False,False
Vz3NCwyxcHvtjrNF3hp4_,2019-05-13 14:24:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,MX,MXN,118855.1,4738.87,False,False,True,False,False
P4jGrnatfBVfaOTY__TUd,2019-05-13 19:12:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,MX,MXN,118587.76,4728.21,True,False,True,False,False
E8z2OHECvVOkqWHJz2ixb,2019-05-13 00:00:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,UK,GBP,115437.99,167720.77,True,False,True,False,False
i9jSWDlincnQazDb24SXS,2019-05-13 04:48:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,UK,GBP,115704.54,168108.04,True,False,True,False,False
-Lm6OGjiZTdvVAhM70Ekr,2019-05-13 09:36:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,UK,GBP,116051.02,168611.45,False,False,True,False,False
NuPxTMzjToQmrf0Ll01fV,2019-05-13 14:24:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,UK,GBP,116156.2,168764.26,True,False,True,False,False
Tmr2ketIY92t70ToTDczv,2019-05-13 19:12:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,UK,GBP,116517.23,169288.8,True,False,True,False,False
h-PueDTaIVeO8YY4ld4bH,2019-05-13 00:00:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,FR,EUR,129432.23,175459.38,True,False,True,False,False
dYFf1xzBae1o0Vmr4R45I,2019-05-13 04:48:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,FR,EUR,130074.01,176329.39,False,False,True,False,False
FJmBYCHejirdiyXvfXBmk,2019-05-13 09:36:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,FR,EUR,130517.0,176929.91,True,False,True,False,False
aCWNXnSY6QEF6u9ofy3bT,2019-05-13 14:24:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,FR,EUR,130994.35,177577.01,False,False,True,False,False
G1t3YUkTKhNu2GHwPxQ8E,2019-05-13 19:12:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,FR,EUR,130964.78,177536.93,False,False,True,False,False
nbbebPEAzBVRSWq-5Dg2o,2019-05-13 00:00:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,CA,CAD,132407.58,95411.04,True,False,True,False,False
ybxDstdfF9N50kKKcVkp_,2019-05-13 04:48:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,CA,CAD,132615.27,95560.7,True,False,True,False,False
6kn190qMWUYpzD_mW3zam,2019-05-13 09:36:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,CA,CAD,132807.22,95699.02,False,False,True,False,False
xGzTQCTMakLKhskpplaAa,2019-05-13 14:24:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,CA,CAD,133116.73,95922.05,True,False,True,False,False
h79JCcUl78EBIiilaiWFz,2019-05-13 19:12:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,CA,CAD,133806.92,96419.39,True,False,True,False,False
6cbl3QuVaTaEkg58Di4fn,2019-05-13 00:00:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,AE,USD,128830.4,128830.4,True,False,True,False,False
0eIspuS6dCnOs6wOftzDW,2019-05-13 04:48:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,AE,USD,129120.17,129120.17,True,False,True,False,False
nX64kEO6QgfHQe1Jim4XN,2019-05-13 09:36:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,AE,USD,129493.72,129493.72,True,False,True,False,False
EUMI312ue9ggq_shSoceb,2019-05-13 14:24:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,AE,USD,129709.86,129709.86,False,False,True,False,False
8HaJHojLruquA6ymGzkv3,2019-05-13 19:12:00,2019-05-13,2019-05-13,2019-05-01,GLOBALPAY,AE,USD,130138.73,130138.73,True,False,True,False,False
Yhx8JClg7W_Vpug_QZCMD,2019-05-14 00:00:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,US,USD,129825.52,129825.52,False,False,True,False,False
5OKfWfI4hLAbPKggeljH4,2019-05-14 04:48:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,US,USD,130120.81,130120.81,False,False,True,False,False
u2PR9A_OvvBsJ7HsAfHdw,2019-05-14 09:36:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,US,USD,130712.64,130712.64,True,False,True,False,False
LZkpNXFFDAepl4Cwhd9fN,2019-05-14 14:24:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,US,USD,130606.49,130606.49,False,False,True,False,False
2PI1pxBheMfCPubKk7xrr,2019-05-14 19:12:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,US,USD,130327.82,130327.82,True,False,True,False,False
pYXBsJAhWaxr6WGac2fvf,2019-05-14 00:00:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,MX,MXN,118626.13,4731.83,True,False,True,False,False
13epw_wCLkPDcRriPN11g,2019-05-14 04:48:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,MX,MXN,118742.15,4736.45,True,False,True,False,False
U4aDYO0u3aeTANV9kcBex,2019-05-14 09:36:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,MX,MXN,119319.75,4759.49,True,False,True,False,False
45TS_yxK73hSE_csGgGgX,2019-05-14 14:24:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,MX,MXN,119151.3,4752.78,True,False,True,False,False
tjSx7HYSNFnrye-CgCh19,2019-05-14 19:12:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,MX,MXN,119538.27,4768.21,True,False,True,False,False
lt85E93Z7At5mfYSIA0TN,2019-05-14 00:00:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,UK,GBP,117170.49,173738.97,True,False,True,False,False
97hY_0nqERxWP9mqr4UsM,2019-05-14 04:48:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,UK,GBP,116903.22,173342.66,False,False,True,False,False
BfsTRpVhi2Gklr4u-JT2w,2019-05-14 09:36:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,UK,GBP,117073.59,173595.29,False,False,True,False,False
qnPSjN8jJsI-AfAh95IyT,2019-05-14 14:24:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,UK,GBP,117388.15,174061.71,True,False,True,False,False
Gv81EJXv6uM4E5Atj221p,2019-05-14 19:12:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,UK,GBP,117967.96,174921.45,True,False,True,False,False
Ttrec2eZkXJvo4it3B-Qz,2019-05-14 00:00:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,FR,EUR,130733.24,176478.43,True,False,True,False,False
9YqOFCsAWMDFYHB0WH46J,2019-05-14 04:48:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,FR,EUR,130929.14,176742.87,False,False,True,False,False
LoDHpZlkhlVC6ancSKW2Y,2019-05-14 09:36:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,FR,EUR,131379.72,177351.12,True,False,True,False,False
wPUFQsOnDE9sqViEV2UjP,2019-05-14 14:24:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,FR,EUR,131433.78,177424.09,True,False,True,False,False
V6kViQEhOsUpZ51bpvQ7p,2019-05-14 19:12:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,FR,EUR,131586.9,177630.8,True,False,True,False,False
fMgsw0Ir7GfJ8EGqZGuoC,2019-05-14 00:00:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,CA,CAD,134444.42,96567.9,False,False,True,False,False
Qumxjwg8_WEvVoEyGKnye,2019-05-14 04:48:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,CA,CAD,134978.17,96951.28,True,False,True,False,False
uLXpzcGHfWF0Lb_6HTXWk,2019-05-14 09:36:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,CA,CAD,135075.16,97020.94,True,False,True,False,False
t0eRQmGr4D0Rh_lctSsHJ,2019-05-14 14:24:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,CA,CAD,135333.66,97206.62,True,False,True,False,False
zUWGiC3h4JaMANWkEQ61i,2019-05-14 19:12:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,CA,CAD,135045.86,96999.9,True,False,True,False,False
YLC2bjdJIPPo_oR6nxq7L,2019-05-14 00:00:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,AE,USD,130100.14,130100.14,False,False,True,False,False
KvY8fL9Og-eWvcQ9X5RQc,2019-05-14 04:48:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,AE,USD,130141.34,130141.34,True,False,True,False,False
DIsQQMafELBA_KS-DWQZt,2019-05-14 09:36:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,AE,USD,130212.58,130212.58,True,False,True,False,False
S-N3cqd2vPr8bBHi2nvUj,2019-05-14 14:24:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,AE,USD,130134.78,130134.78,False,False,True,False,False
7rk8hmwgNo3Xm32ehf2DC,2019-05-14 19:12:00,2019-05-14,2019-05-13,2019-05-01,GLOBALPAY,AE,USD,130718.07,130718.07,True,False,True,False,False
DQQQpKL_2l_FFSVojGuFh,2019-05-15 00:00:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,US,USD,130321.4,130321.4,True,False,True,False,False
AnigU_0yXLC59Nae9BlqY,2019-05-15 04:48:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,US,USD,130934.0,130934.0,True,False,True,False,False
RFlW0MYQQIbY3wlvI4JqX,2019-05-15 09:36:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,US,USD,130809.49,130809.49,False,False,True,False,False
vaa-H2XHDSJmQzney94CB,2019-05-15 14:24:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,US,USD,131478.31,131478.31,False,False,True,False,False
Sm0pMjA2sBP9j-nYT-tcw,2019-05-15 19:12:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,US,USD,131835.78,131835.78,True,False,True,False,False
ba0fzPxPN9t3bTt1KqeKY,2019-05-15 00:00:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,MX,MXN,119775.83,4781.01,False,False,True,False,False
Pe8YQX93UyMvTJ2pA98WR,2019-05-15 04:48:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,MX,MXN,120182.66,4797.25,True,False,True,False,False
yXJG0inthz3kycEPo8YeH,2019-05-15 09:36:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,MX,MXN,119891.42,4785.62,True,False,True,False,False
MCbZS0COncIalnO3Q1Qyt,2019-05-15 14:24:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,MX,MXN,119876.01,4785.01,True,False,True,False,False
1mbSCWnHYwn4lpnn0NkOE,2019-05-15 19:12:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,MX,MXN,120377.32,4805.02,False,False,True,False,False
mTsDI1_E2eTC0SC1m8Z_z,2019-05-15 00:00:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,UK,GBP,117737.07,175624.3,True,False,True,False,False
o_TBK-sdZ7h957HNz9WUS,2019-05-15 04:48:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,UK,GBP,118391.25,176600.12,True,False,True,False,False
V5AWeDqAcOeqsTyU5DQTN,2019-05-15 09:36:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,UK,GBP,118772.71,177169.13,True,False,True,False,False
fYcuiSAQg3Q4plO2wuImP,2019-05-15 14:24:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,UK,GBP,118862.71,177303.38,False,False,True,False,False
bgQTXE1LSwAukHNjvEkCG,2019-05-15 19:12:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,UK,GBP,119346.9,178025.63,False,False,True,False,False
FCyKqvI0cTss9ECbPtOP6,2019-05-15 00:00:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,FR,EUR,132194.28,177357.84,True,False,True,False,False
7Ch2I_dD4o4gu72RI5Y2f,2019-05-15 04:48:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,FR,EUR,132046.9,177160.11,True,False,True,False,False
vulzIzUomkRcz8yYA6MSS,2019-05-15 09:36:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,FR,EUR,132282.53,177476.24,True,True,True,False,False
EelxLiexFRj656IUX06m9,2019-05-15 14:24:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,FR,EUR,132717.78,178060.19,False,False,True,False,False
yIZ8HAJvH1vlR8GZ_htqm,2019-05-15 19:12:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,FR,EUR,132890.67,178292.15,True,True,True,False,False
1hpKxWbjt07UiNMw_RBvr,2019-05-15 00:00:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,CA,CAD,135552.2,97313.81,True,False,True,False,False
oFOxtBl_NBAgE4Amn4jxF,2019-05-15 04:48:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,CA,CAD,136088.8,97699.04,False,False,True,False,False
eas3N9lx-P1H6GfOTNpvR,2019-05-15 09:36:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,CA,CAD,136582.3,98053.32,True,False,True,False,False
XU-aMzRxrUniAyGNkrt41,2019-05-15 14:24:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,CA,CAD,137002.84,98355.24,True,False,True,False,False
ma1Gf0iR4aaoNgRb-FzCo,2019-05-15 19:12:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,CA,CAD,137107.81,98430.59,False,False,True,False,False
r2QpfCS9NKFr1Gs-TfL90,2019-05-15 00:00:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,AE,USD,130926.28,130926.28,True,False,True,False,False
T0TQ-2DynG7BPGvTNNteF,2019-05-15 04:48:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,AE,USD,131155.94,131155.94,True,False,True,False,False
H-FR4JQ1Q8rhpikwbh4aW,2019-05-15 09:36:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,AE,USD,131023.64,131023.64,False,False,True,False,False
E1TkP5kCQhllnBMr1YuA1,2019-05-15 14:24:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,AE,USD,131039.63,131039.63,True,False,True,False,False
2VloTOPTR4APxcTiqVZav,2019-05-15 19:12:00,2019-05-15,2019-05-13,2019-05-01,GLOBALPAY,AE,USD,131582.45,131582.45,True,False,True,False,False
xh8cBoYHGta5bQBmRwC4Z,2019-05-16 00:00:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,US,USD,132477.98,132477.98,True,False,True,False,False
YXCURjqvIYLaksVpSDpLg,2019-05-16 04:48:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,US,USD,132780.5,132780.5,False,False,True,False,False
uYSC_B2C349qjdd7KQJOe,2019-05-16 09:36:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,US,USD,132623.6,132623.59,True,False,True,False,False
_rEoYDyUivaQyg77Hvbyu,2019-05-16 14:24:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,US,USD,133026.77,133026.77,True,False,True,False,False
GGaVD9WdMp4PFQ3JoVXDD,2019-05-16 19:12:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,US,USD,133628.95,133628.95,True,False,True,False,False
gQDUx-y7bbJJm1hcxiAcP,2019-05-16 00:00:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,MX,MXN,120289.41,4801.32,False,False,True,False,False
q5tVUBFrapN3AjOaYsWyC,2019-05-16 04:48:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,MX,MXN,120889.15,4825.26,False,False,True,False,False
UdveXKS99m-ypxG7wRd_D,2019-05-16 09:36:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,MX,MXN,121484.69,4849.03,True,False,True,False,False
rEptBvGboYJq9wSiPijY9,2019-05-16 14:24:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,MX,MXN,121205.63,4837.9,True,False,True,False,False
P-Pd6DemXfVe_cfVeiX0y,2019-05-16 19:12:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,MX,MXN,121469.99,4848.45,False,False,True,False,False
5zp_hFoZrmYDf95FY37Lc,2019-05-16 00:00:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,UK,GBP,119671.84,179338.49,True,False,True,False,False
OOI0cqpPmGbqAEBIb-cQJ,2019-05-16 04:48:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,UK,GBP,119888.73,179663.51,True,False,True,False,False
m7Ccjm73yD7IddC4DQqnh,2019-05-16 09:36:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,UK,GBP,120461.19,180521.39,True,False,True,False,False
4PqNKlddtWi65NbU2Tw0f,2019-05-16 14:24:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,UK,GBP,120986.94,181309.27,False,False,True,False,False
otI20EIbZzdCPyqO4XKQZ,2019-05-16 19:12:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,UK,GBP,121355.32,181861.33,True,False,True,False,False
iH8ABFItOiVRLrMoLKcFw,2019-05-16 00:00:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,FR,EUR,133024.27,178706.45,False,False,True,False,False
K_vaY9umsnoqlQ_9c4f8K,2019-05-16 04:48:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,FR,EUR,133600.33,179480.34,True,False,True,False,False
6-tSTjG6cX8qDtVECKxvc,2019-05-16 09:36:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,FR,EUR,133390.36,179198.27,True,False,True,False,False
UvpBgI3-XohQSS0mmtSIB,2019-05-16 14:24:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,FR,EUR,134062.58,180101.34,True,False,True,False,False
Ts-tVH_eRNHBISg5rEpv8,2019-05-16 19:12:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,FR,EUR,133799.31,179747.66,True,False,True,False,False
cp4FQ2ELult3wDDKR7fqm,2019-05-16 00:00:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,CA,CAD,137632.33,99252.42,True,False,True,False,False
Ni5IeBoV8b-NMEquMqMfc,2019-05-16 04:48:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,CA,CAD,138284.88,99723.0,True,False,True,False,False
fsjBeoNtDtXXU1KNfTers,2019-05-16 09:36:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,CA,CAD,138829.88,100116.02,True,False,True,False,False
fKMd-onj_aY3UUC0WFezA,2019-05-16 14:24:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,CA,CAD,138887.77,100157.77,True,False,True,False,False
_hbuPYfgDhdZc5XdGn_-Z,2019-05-16 19:12:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,CA,CAD,138968.97,100216.33,True,False,True,False,False
uH8HUPyx-nRY9V7DbDoFj,2019-05-16 00:00:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,AE,USD,132273.25,132273.25,False,False,True,False,False
6QW00eNxvj82dt57wYtnP,2019-05-16 04:48:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,AE,USD,132337.67,132337.67,True,False,True,False,False
BdZIFSVgTk20Fm9myLus3,2019-05-16 09:36:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,AE,USD,132164.27,132164.27,True,False,True,False,False
ujXG_86W3vcpojS3SIlR4,2019-05-16 14:24:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,AE,USD,132729.08,132729.08,True,False,True,False,False
lET0eLzN02lcEK4TUuCIw,2019-05-16 19:12:00,2019-05-16,2019-05-13,2019-05-01,GLOBALPAY,AE,USD,132877.3,132877.3,False,False,True,False,False
24rdtxrT7wWbxg5eNZMGb,2019-05-17 00:00:00,2019-05-17,2019-05-13,2019-05-01,GLOBALPAY,US,USD,133702.73,133702.73,True,False,True,False,False
LmQMDMzpKzxYd_rIWC2ov,2019-05-17 04:48:00,2019-05-17,2019-05-13,2019-05-01,GLOBALPAY,US,USD,134303.27,134303.27,True,False,True,False,False
cmbahYs-ilKZapxxC56gI,2019-05-17 09:36:00,2019-05-17,2019-05-13,2019-05-01,GLOBALPAY,US,USD,134100.52,134100.52,True,False,True,False,False
95lep-2_7cWOrqp56n-Zx,2019-05-17 14:24:00,2019-05-17,2019-05-13,2019-05-01,GLOBALPAY,US,USD,134088.31,134088.31,True,False,True,False,False
61F54XkvYcLL9r5ezW1s3,2019-05-17 19:12:00,2019-05-17,2019-05-13,2019-05-01,GLOBALPAY,US,USD,134290.55,134290.55,True,False,True,False,False
rF8u2TVgvvoG-tHR8vVY9,2019-05-17 00:00:00,2019-05-17,2019-05-13,2019-05-01,GLOBALPAY,MX,MXN,122023.35,4871.72,True,False,True,False,False
kLXcLF0STq-47pxX39ZPn,2019-05-17 04:48:00,2019-05-17,2019-05-13,2019-05-01,GLOBALPAY,MX,MXN,122466.93,4889.43,True,False,True,False,False
LNdfAKDJaTjIo0Jg5pfZ9,2019-05-17 09:36:00,2019-05-17,2019-05-13,2019-05-01,GLOBALPAY,MX,MXN,122526.2,4891.8,True,False,True,False,False
QJ-5ekFmJkn6yXBItHr47,2019-05-17 14:24:00,2019-05-17,2019-05-13,2019-05-01,GLOBALPAY,MX,MXN,122573.91,4893.71,True,False,True,False,False
Qn0O6mKElYvGYroQWi34c,2019-05-17 19:12:00,2019-05-17,2019-05-13,2019-05-01,GLOBALPAY,MX,MXN,122421.03,4887.6,False,False,True,False,False
rqNTBaiewrbJPS1ZJfIku,2019-05-17 00:00:00,2019-05-17,2019-05-13,2019-05-01,GLOBALPAY,UK,GBP,121232.43,181664.1,True,False,True,False,False
